Brand Name,Brand Image Name,Category,Product Name,Description,Price,Product Image Name,Product Code
3M,3M Logo,Floor Pads,3M™ Green Economy Floor Pad,"This floor pad offers you a low-cost solution in floor scrubbing applications. The floor pad consists of medium aggressive fibres that are effective in removing marks and soil. The open web construction allows the pad to collect and trap soil, while the flexibility of the pad gives better conformability to the surface, and makes it easier to wash after use. This floor pad is also recommended for use in partial stripping operations.",,3M™ Green Economy Floor Pad,
3M,3M Logo,Floor Pads,3M™ Blue Economy Floor Pads,"This floor pad offers you a low-cost solution in floor scrubbing applications. The pad consists of medium aggressive fibres that effectively remove marks and soil. The open web construction easily removes and traps soil, and the flexibility of the pad gives better conformability to the floor surface, and makes it easier to clean after use. This floor pad can also be used to strip soft floors such as Lino (Linoleum), and for occasional spray cleaning of medium soiled unprotected floors.",,3M™ Blue Economy Floor Pads,
3M,3M Logo,Floor Pads,3M™ Brown Economy Floor Pad,"This good quality, Brown Economy Floor Pad is effective in floor stripping operations. This floor pad consists of aggressive mineral particles, and wear resistant fibres, offering effective removal of dirt and floor finishes. The open web construction of the pad collects and traps soil from floors.",,3M™ Brown Economy Floor Pad,
3M,3M Logo,Floor Pads,3M™ Scotch-Brite™ Blue Floor Pad,"Offers superb efficiency in mark removal, capable of scrubbing a floor up to 3 times as fast as conventional pads. Also suitbale for effective spray cleaning of unprotected floors. A newly improved construction brings a range of benefits such as reduced HAV (hand-arm vibration) and excellent durability. Use wet with an automatic scrubber-drier for regular maintenance of unprotected floors. It is also used with rotary floor machine for dry scrubbing of heavily soiled floors or for spray cleaning of medium soiled floors. Recommended for dry stripping soft floors such as linoleum.",,3M™ Scotch-Brite™ Blue Floor Pad,
3M,3M Logo,Wipes & Chemicals,3M Stainless Steel Cleaner & Polish 400ml,"Spray cleaner for all stainless steel surfaces which are not in direct contact with food. 

 

Spray cleaner for all stainless steel surfaces which are not in direct contact with food. Cleans and polishes stainless steel in one operation. It eliminates dirt, finger prints, greasy residues on all types of stainless steel kitchen surfaces. It leaves an invisible protective film which slows down the build up of dirt particles. Yields best results in combination with 3M scouring pads for delicate surfaces.",,3M Stainless Steel Cleaner & Polish 400ml,
3M,3M Logo,Wipes & Chemicals,3M Trouble-Shooter Cleaner 400ml,"Cleaning chemical offering efficient removal of unsightly marks, especially in awkward areas such as stairs and floor edges (not to be used on marble or terrazzo). ",,3M Trouble-Shooter Cleaner 400ml,
3M,3M Logo,Scourers & Hand Pads,3M™ Nailsaver Sponge,"A cost-effective nail-saver sponge, offering good power in general scouring, and delicate surface cleaning tasks.

Available in the following colours:

Red, Yellow, Green, Blue.",,3M™ Nailsaver Sponge,
3M,3M Logo,Scourers & Hand Pads,3M™ Scouring Pad,"General purpose scouring pad with a range of cleaning applications, offering excellent value for money.",,3M™ Scouring Pad,
3M,3M Logo,Scourers & Hand Pads,3M™ Scotch-Brite™ General Purpose Scouring Pad 96,A flexible and long-lasting general purpose cleaning pad with an open construction to aid easy rinsing. - Great general purpose medium scouring power - Long lasting thanks to the abrasive particles spread throughout the pad - Non-rusting and resilient.,,3M™ Scotch-Brite™ General Purpose Scouring Pad 96,
3M,3M Logo,Scourers & Hand Pads,3M Scotch-Brit Purple Scouring Pad 2020,"The new generation of cleaning - this innovative pad combines power with delicacy. Strong scouring power, 10 times more durable than conventional pads. Cleans the dirtiest pots and pans twice as fast as standard heavy-duty scourers but scratches up to 11 times less. Food debris easily rinsed out of the pad. Perfect substitute to steel wool and stainless steel scrubber.",,3M Scotch-Brit Purple Scouring Pad 2020,
Gloves,Gloves Logo,Nitrile Gloves,Robust Blue Nitrile P/F,"Nitrile Powder-Free Examination Gloves

Material: Nitrile (100% Latex-Free)
Type: Non Sterile
Glove Design & Feature: Ambidextrous and Finger Textured
Usage: For Single Use Only
Color: Sky Blue
Thickness: 4.5 mil",,Robust Blue Nitrile P/F,
Gloves,Gloves Logo,Nitrile Gloves,Quest White Nitrile Gloves P/F,"Nitrile Powder-Free Examination Gloves

Material: Nitrile (100% Latex-Free)
Type: Non Sterile
Glove Design & Feature: Ambidextrous and Finger Textured
Usage: For Single Use Only
Color: White
Thickness: 3.5 mil
 ",,Quest White Nitrile Gloves P/F,
Gloves,Gloves Logo,Latex Gloves,Latex Clear P/F,"Latex Powder-Free Examination Glove

Material: Latex
Type: Non Sterile
Glove Design & Feature: Ambidextrous and Micro Textured
Cuff: Beaded
Usage: For Single Use Only
Color: White",,Latex Clear P/F,
Gloves,Gloves Logo,Latex Gloves,Latex Clear Low Powdered,"Quality Natural Latex examination gloves that offer excellent strength, comfort, dexterity and sensitivity.

Low Protein Powdered Latex
Non-Sterile
Beaded cuff
Ambidextrous
Smooth Finish
AQL 1.5",,Latex Clear Low Powdered,
Gloves,Gloves Logo,Vinyl Gloves,Vinyl Lightly Powdered Gloves,"The gloves are made from a very soft, thin vinyl which allows for good, tactile sensitivity for all applications.

Glueless
Free of Thiurams
Non-Sterile
Beaded cuff
Ambidextrous
Straight Fingers",,Vinyl Lightly Powdered Gloves,
Gloves,Gloves Logo,Vinyl Gloves,Vinyl Clear P/F,"The gloves are made from a very soft, thin vinyl which allows for good, tactile sensitivity for all applications.

Glueless
Free of Thiurams
Non-Sterile
Beaded cuff
Ambidextrous
Straight Fingers",,Vinyl Clear P/F,
Gloves,Gloves Logo,Household/Heavy Duty Gloves,household glove,"SC0003(S)	Small	1	Blue/yellow/Pink/Green
SC0003(M)	Medium	1	Blue/yellow/Pink/Green
SC0003(L)	Large	1	Blue/yellow/Pink/Green
SC0003(XL)	X- Large	1	Blue/yellow/Pink/Green",,household glove,
Gloves,Gloves Logo,Household/Heavy Duty Gloves,Vileda Gloves Multi-Purpose,"Description:

High durability glove anatomically designed for comfort, flexibility and control – and offering excellent cost efficiency.
Up to 5 times more resistant to fatty foodstuff, vegetable oils and detergents through external chlorination. With pure cotton flock lining for comfort.
Up to 40% thicker than economy low-price gloves. Colour coded to help prevent cross-contamination.

Code	Colour	Qty	Size
VI0005	Red	1	7.5-8
VI0003	Red	1	8.5-9
VI0001	Red	1	9.5-10
VI0006G	Green	1	7.5-8
VI0006GL	Green	1	8.5-9
VI0005GL	Green	1	9.5-10
VI0006	Blue	1	7.5-9
V10004	Blue	1	8.5-9
VI0002	Blue	1	9.5-10
V10005Y	Yellow	1	7.5-8
V10005YL	Yellow	1	9.5-10",,Vileda Gloves Multi-Purpose,
Gloves,Gloves Logo,Household/Heavy Duty Gloves,Black Heavy Duty Gloves,"SC0018(M)	Medium	1	Black
SC0018(L)	Large	1	Black
SC0018(XL)	X-Large	1	Black",,Black Heavy Duty Gloves,
Gloves,Gloves Logo,Household/Heavy Duty Gloves,Stockinette Gloves,"Knitted cotton bleached stockinette glove, open wrist. Materials - 100% cotton. Suitable for use as an under glove or as a light assembly glove. Code: K006",,Stockinette Gloves,
Gloves,Gloves Logo,Household/Heavy Duty Gloves,Green & Cream Gloves,"SC0118(M)	Medium	1	Green & Cream
SC0118(L)	Large	1	Green & Cream
Grip Glove, Economy quality. Materials - Poly/cotton knitted liner with a latex coating. Glove is specifically indicated for use in all types of industry.",,Green & Cream Gloves,
Gloves,Gloves Logo,Household/Heavy Duty Gloves,Rigger Gloves,Rigger Gloves,,Rigger Gloves,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Semi Enclosed Toilet Brush Set White,Individually Wrapped.,,Semi Enclosed Toilet Brush Set White,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Snow Shovel,Snow Shovel,,Snow Shovel,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,UNION DECK LARGE BROOM & HANDLE,UNION DECK LARGE BROOM & HANDLE,,UNION DECK LARGE BROOM & HANDLE,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Dosco Sweeping Brush With Wooden Handle - 11in,Dosco Sweeping Brush With Wooden Handle - 11in,,Dosco Sweeping Brush With Wooden Handle - 11in,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Washable Nail Brush,"Our range of brushware including the nail brush, grout brush and washing up brush, all are washable to ensure you can use these products where hygiene is paramount. Brooms and scrub brushes have a screw thread fitting, to be used with either Aluminium or Composite handles
 

The colour coded, machine washable nail brush, making cleaning much more hygienic.",,Washable Nail Brush,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Washable Brooms,"Available in soft and stiff bristles, 12” and 18”, these brooms are just the job for sweeping indoor or outdoor areas with the advantage of being able to wash after use.",,Washable Brooms,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Washable Deck Scrub,Stiff bristles for aggressive scouring of non-slip floors etc.,,Washable Deck Scrub,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Washable Washing Up Brush,"For general washing up duties either in a professional environment or at home.
 

Washable
Polypropylene head with polyester bristles
Colour coded",,Washable Washing Up Brush,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Washable Grout Brush,Stiff angled bristles for effective cleaning in tiled areas. Multi swivel head gets right into corners.,,Washable Grout Brush,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Dustpan & Brush Set,"Soft Brush. Bonded Rubber Strip.

Good Quiality. Colour Coded.",,Dustpan & Brush Set,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Contract & Lobby Dustpan & Brush,"Keep litter at bay, both indoors and out, with these superb value dust pan and brush combos. The swing-up pan neatly carries litter away. Dustpan features lip to ensure flush fit to the floor and an integral brush holder clip. Both are easy to hang for tidy storage. Soft bristle brush is lightweight and easy to use. 
 

Contract dustpan & brush combo: H: 103cm (40½"") W: 29cm (11¾"") D: 28cm (11"")
Lobby dustpan & brush combo: H: 87cm (34½"") W: 29cm (11¾"") D: 28cm (11"")",,Contract & Lobby Dustpan & Brush,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Professional Lobby Dustpan & Brush Combo- High Profile,"All plastic with extruded handle with lobby brush and snap-on handle clip.
 

Improved design with rubber lip to ensure flush fit to the floor
Lobby dustpan & brush: H: 90cm (36"") W: 30cm (12"") D: 13cm (5"")",,Professional Lobby Dustpan & Brush Combo- High Profile,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Easy Grip Litter Picker,"Grabber claws adjustable through 180°. Soft end claw tips for pick up of hazardous waste - needles, sharps, glass, etc. Extra Long Litter Picker: This 180cm / 6 foot litter picker enables the extra reach required to retrieve litter from trees, gullies and ditches. Crafted in the same high quality aluminium as item “OFLPE8” it features the same soft end jaw for excellent grip.",,Easy Grip Litter Picker,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Long Handled Dustpan & Brush Set.,Colour Coded. Bonded Rubber Strip.,,Long Handled Dustpan & Brush Set.,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Red Heavy Duty Synthetic Yard 14″ Handled,Red Heavy Duty Synthetic Yard 14″ Handled,,Red Heavy Duty Synthetic Yard 14″ Handled,
Brushes & Toilet Brush Sets,Brushes & Toilet Brush Sets Logo,Brushes & Toilet Brush Sets,Metal Stays,Metal Stays,,Metal Stays,
Unger ,Unger  Logo,Unger ,Unger ErgoTec Ninja Buck…in a Belt,Unger ErgoTec Ninja Buck…in a Belt,,Unger ErgoTec Ninja Buck…in a Belt,
Unger ,Unger  Logo,Unger ,Ergo Tech Green Squeege Holder,"Stainless steel squeegee with bi-component handle.

Advanced ergonomic handle design for comfortable design.
Quick and simple channel change.
Fits securely to pole with Locking Cone.
Compatible with S-Channel and S-Channel Plus.",,Ergo Tech Green Squeege Holder,
Unger ,Unger  Logo,Unger ,S-Channel Hard/ Soft Rubber,"Stainless steel channel with variable positioning options. Complete with soft or hard rubber.

Strong and durable. 
Easy change of rubber. 
Fits on ErgoTec, S and Pro squeegees.
UNGER squeegees feature comfortable handles, high quality rubber and special locking mechanism for quick and easy change of the channel.

RUBBER INFO

SOFT
Shore hardness: 53 ± 2
Ideal for colder temperatures
Adjusts better to uneven surfaces

HARD
Shore hardness: 60 ± 2
Ideal for warmer temperatures
Ideal for large, smooth surfaces",,S-Channel Hard/ Soft Rubber,
Unger ,Unger  Logo,Unger ,"Unger Replacement Rubber 14/36""","10 rubbers per bag or 25 per slide box. Professional quality. Soft or Hard.

Highly durable and efficient. 
Sharp edges enable thorough wiping for superior finish.
Code 	Description	Size
UN07	Unger Replacement Rubber 14 	14""
UN36	Unger Replacement Rubber  36""  (RR920)	36""",,"Unger Replacement Rubber 14/36""",
Unger ,Unger  Logo,Unger ,"6"" Aluminium T bar with Green Grip","Lightweight solid aluminium T-Bar with plastic handle.

 

Lightweight solid aluminium with plastic handle. 
Finger grooves on the handle for secure grip. 
Fits securely to pole with Locking Cone for extra safety.
UNGER washers are available in a choice of materials with different features and absorbency, as well as various T-Bar designs.",,"6"" Aluminium T bar with Green Grip",
Unger ,Unger  Logo,Unger ,14 Ergo Tech Green T-Bar,"Durable plastic T-Bar with ergonomic bi-component handle.

Ergonomic bi-component handle. 
Water wells for increased water retention. 
Fits securely to pole with Locking Cone for extra safety.",,14 Ergo Tech Green T-Bar,
Unger ,Unger  Logo,Unger ,"6"" Green/Stripped Monsoon Sleeve","Blended fabric sleeve with extra long fibres, scrub pad and Velcro fastener.

Excellent cleaning power.
High water retention. 
Machine washable up to 500 times.",,"6"" Green/Stripped Monsoon Sleeve",
Unger ,Unger  Logo,Unger ,"Ergo Tech Scraper 4""","Ergonomic surface scraper with bi-component handle. Spare blades: RB100.

 

Advanced ergonomic handle design for comfortable use. 
Angled, heavy metal head. 
Reversible sharp/blunt blade.
UNGER SCRAPERS

GLASS SCRAPERS provide an extra sharp carbon steel blade with two sharp edges. Perfect to remove stickers, paint etc. from glass.

These blades are available either as robust carbon steel blade or a high-quality, and flexible stainless steel blade.

The SURFACE SCRAPERS provide extra solid, reversible sharp/blunt blades. The sharp edge is ideal for removing stubborn objects such as stickers or paint, while the blunt side is great at removing heavyduty dirt.

UNGER CARBON STEEL BLADES

Made of extra-sharp carbon steel and each blade is 4-way sharpened
Two sharp sides for twice the wear on selected scraper blades
Both sides lacquered for longer rust protection
Individual wrapping in wax paper helps to protect blades from rusting and sticking together
Safely packed and stored in convenient plastic dispenser. Blades remain dry and always available in safe dispenser",,"Ergo Tech Scraper 4""",
Unger ,Unger  Logo,Unger ,Blades for Ergotec Scraper (UN13) 10 P/K,"Reversible sharp/blunt edge blade. For STMAX, LH120, SH000, SH250.

Sharp edgesforremoval of glue and carpet, for instance. 
Blunt edge forremoval ofstucco and severe dirt.
Compact dispenser stores new and used blades.
Blades easily slide in and out of dispenser.
GLASS SCRAPERS provide an extra sharp carbon steel blade with two sharp edges. Perfect to remove stickers, paint etc. from glass.

These blades are available either as robust carbon steel blade or a high-quality, and flexible stainless steel blade.

The SURFACE SCRAPERS provide extra solid, reversible sharp/blunt blades. The sharp edge is ideal for removing stubborn objects such as stickers or paint, while the blunt side is great at removing heavyduty dirt.

UNGER CARBON STEEL BLADES

Made of extra-sharp carbon steel and each blade is 4-way sharpened
Two sharp sides for twice the wear on selected scraper blades
Both sides lacquered for longer rust protection
Individual wrapping in wax paper helps to protect blades from rusting and sticking together
Safely packed and stored in convenient plastic dispenser. Blades remain dry and always available in safe dispenser",,Blades for Ergotec Scraper (UN13) 10 P/K,
Unger ,Unger  Logo,Unger ,Polar Sleeves,"Synthetic fibre washer sleeve with snap fasteners.

Good cleaning power. 
Good value deal. 
Machine washable up to 500 times.
WASHERS

UNGER washers are available in a choice of materials with different features and absorbency, as well as various T-Bar designs.

Material: Polyester

Support material/Fibres: 100 % polyester

Code	Description	Size
 	 	 
UN31	StripWasher UniTec Sleeve  ON350	35cm
UN20	StripWasher UniTec Sleeve	45cm",,Polar Sleeves,
Unger ,Unger  Logo,Unger ,Metal Floor Squeegee,"For lighter jobs with double-lip black foam rubber.

Great for cleaning joints.
Sturdy metal body.
For streak free floor drying.
Code	Description	Size
UN32	18""  Metal Floor Squeegee (MW450"")	18""
UN22	22""  Metal Floor Squeegee  MW550	22""",,Metal Floor Squeegee,
Unger ,Unger  Logo,Unger ,Safety Scraper Blades x100 (SRB10),"Ergonomic scraper with safety mechanism. Spare blades:

Sturdy and durable. 
Made of metal and rubber grip. 
Retractable blade forsafety
UNGER SCRAPERS

GLASS SCRAPERS provide an extra sharp carbon steel blade with two sharp edges. Perfect to remove stickers, paint etc. from glass.

These blades are available either as robust carbon steel blade or a high-quality, and flexible stainless steel blade.

The SURFACE SCRAPERS provide extra solid, reversible sharp/blunt blades. The sharp edge is ideal for removing stubborn objects such as stickers or paint, while the blunt side is great at removing heavyduty dirt.

UNGER CARBON STEEL BLADES

Made of extra-sharp carbon steel and each blade is 4-way sharpened
Two sharp sides for twice the wear on selected scraper blades
Both sides lacquered for longer rust protection
Individual wrapping in wax paper helps to protect blades from rusting and sticking together
Safely packed and stored in convenient plastic dispenser. Blades remain dry and always available in safe dispenser
Code	Description	Size
UN34	Safety Scraper - 20 in box - 4 cm	4 cm
UN38	Safety Scraper - 50 in box - 4 cm	4 cm
UN41	 ErgoTec Safety Scraper - 50 in box - 4 cm	4 cm",,Safety Scraper Blades x100 (SRB10),
Unger ,Unger  Logo,Unger ,Microfibre Glove Mitten (MMIRG),Microfibre Glove Mitten (MMIRG),,Microfibre Glove Mitten (MMIRG),
Unger ,Unger  Logo,Unger ,Strip Polar Sleeve,"Complete washer with blended fabric sleeve.

Good cleaning power
Sleeve is machine washable up to 500 times
Lightweight plastic T-Bar with water wells. Fits securely to pole
UNGER washers are available in a choice of materials with different features and absorbency, as well as various T-Bar designs.

Material: Blended fabric

Support material: 100 % polyethylene
Fibres: 100 % polyacrylic
Code	Description	Size
UN43	StripWasher Original Strip Pac 	14""
UN44	StripWasher Original Strip Pac 	18""",,Strip Polar Sleeve,
Unger ,Unger  Logo,Unger ,Stingray Indoor Clean. Kit 330 UN53,"Stingray with one short + two long Easy-Click-Poles

1x Stingray Handheld Unit
1x Stingray Glass Cleaner Pouch
1x Stingray Microfibre TriPad
2x AA batteries*
Easy-Click-Poles: 1x 0.63m + 2x 1.24m
WEEE-Reg.-No. DE 16402490
FASTER

New one step „Apply and Clean“ Technology
New microfibre TriPad for simultaneous cleaning of windows & frames
Enclosed spray nozzle design prevents overspraying, eliminating drips, streaks and the rework associated with wet window sills
15 %* larger pad size saves time via reduced frequency of pad change
*compared to traditional pads llike e.g. UNGER PHL20

TOTAL FLEXIBILITY

Unique triangular TriPad shape makes it easy to clean corners and other hard to reach areas
New Easy-Click-Pole technology – simply add on another pole extension to reach heights of up to 4 m!
ERGONOMIC AND SAFE

Enclosed spray nozzle prevents inhalation of cleaning liquid
Triangular pole shape facilitates enhanced grip for perfect control
Stingray’s weight distribution is towards the cleaning surface, so it is easy to use and minimizes back strain
Battery powered sprayer helps to reduce operator fatigue
INCREDIBLE EASE-OF-USE

Ready-to-use, easily replaceable pouches, pre-filled with top quality 3M Scotchgard™ professional glass cleaner
Spray activation button on each Easy-Click-Pole as well as on the handheld unit – press & play!",,Stingray Indoor Clean. Kit 330 UN53,
Unger ,Unger  Logo,Unger ,Stingray Glass Cleaner 150ml UN55,"Professional Glass Cleaner powered by 3M Scotchgard™

 

Easy gliding, quick-drying - high efficiency
Cleaning power up to 150m² *
24 pouches in a box
FASTER

New one step „Apply and Clean“ Technology
New microfibre TriPad for simultaneous cleaning of windows & frames
Enclosed spray nozzle design prevents overspraying, eliminating drips, streaks and the rework associated with wet window sills
15 %* larger pad size saves time via reduced frequency of pad change
*compared to traditional pads llike e.g. UNGER PHL20

TOTAL FLEXIBILITY

Unique triangular TriPad shape makes it easy to clean corners and other hard to reach areas
New Easy-Click-Pole technology – simply add on another pole extension to reach heights of up to 4 m!

ERGONOMIC AND SAFE

Enclosed spray nozzle prevents inhalation of cleaning liquid
Triangular pole shape facilitates enhanced grip for perfect control
Stingray’s weight distribution is towards the cleaning surface, so it is easy to use and minimizes back strain
Battery powered sprayer helps to reduce operator fatigue
INCREDIBLE EASE-OF-USE

Ready-to-use, easily replaceable pouches, pre-filled with top quality 3M Scotchgard™ professional glass cleaner
Spray activation button on each Easy-Click-Pole as well as on the handheld unit – press & play!",,Stingray Glass Cleaner 150ml UN55,
Unger ,Unger  Logo,Unger ,Unger Liquid 5L (FR500),"Window cleaning soap, liquid. Concentrate. Mixing ratio 1:100.

 

Economic and eco-friendly. 
Excellent cleaning power. 
Simply add to water.",,Unger Liquid 5L (FR500),
Unger ,Unger  Logo,Unger ,ErgoTec Pouch,3 compartments. Dry and damp cloths can be stored separately. Front pocket with flap and Velcro fastener.,,ErgoTec Pouch,
Unger ,Unger  Logo,Unger ,ErgoTec Neoprene Gloves,"Protective gloves against cold, made of 3mm thick Neoprene.

Tear resistant stitching and glue seal along seams for durability. 
Knuckle inserts and flexible curved shape for ultra comfort. 
Non slip palm with screened-on silicone for secure grip. 
Adjustable Velcro wriststrap.",,ErgoTec Neoprene Gloves,
Unger ,Unger  Logo,Unger ,OptiLoc 3 Sections 6.00m Extension Pole 20 FT,"Telescopic pole with ErgoTec Locking Cone

 

AVOID WORKING ON LADDERS

UNGER telescopic poles allow you to work safely reaching up to 10 m height, while standing on the ground
The UNGER Locking Cone ensures safer operation, since the tools lock in place and cannot drop
Most accidents with ladders are caused by wrong handling, and not their damage
Always check whether cleaning from the ground is a safe option. If not, discuss safe alternatives and corresponding costs with your client
Always insist on safe working conditions. Do not risk your life just because the client does not accept certain services!
Always choose the safest way. Ladders should not automatically be first choice simply due to convenience
Ladders become extremely unsafe under certain conditions: Rain makes the ground slippery; uneven ground or contaminations can result in tilting, or even falling",,OptiLoc 3 Sections 6.00m Extension Pole 20 FT,
Unger ,Unger  Logo,Unger ,Angle Joints Nylon (CJNO0),"Freely adjustable angle allows access to hard-to-reach places.

Available in sturdy zinc version or lightweight plastic version. 
Fitsto telescopic pole.",,Angle Joints Nylon (CJNO0),
Unger ,Unger  Logo,Unger ,The Lasso Tool Safety Leash (SL010),"Belt fastening safety tool to secure a squeegee.

Prevents squeegee from dropping
Flexible and solid, with inner cord made from kevlar
Secure hold",,The Lasso Tool Safety Leash (SL010),
Unger ,Unger  Logo,Unger ,Unger Squeegee Handle Holder (SG000),"Stainless steel squeegee with rubber coating. Complete with S-channel.

Comfortable: Ergonomically designed handle. 
Quick: Quick and simple channel change with S-Spring. 
Convenient: Fits on telescopic pole.
Compatible with S-Channel and S-Channel Plus.
UNGER squeegees feature comfortable handles, high quality rubber and special locking mechanism for quick and easy change of the channel.

RUBBER INFO

SOFT

Shore hardness: 53 ± 2
Ideal for colder temperatures
Adjusts better to uneven surfaces
HARD

Shore hardness: 60 ± 2
Ideal for warmer temperatures
Ideal for large, smooth surfaces",,Unger Squeegee Handle Holder (SG000),
Unger ,Unger  Logo,Unger ,Extension Window Pole 2 extends to 2m (OS210),"Telescopic pole with standard nylon cone.

 

 

AVOID WORKING ON LADDERS

UNGER telescopic poles allow you to work safely reaching up to 10 m height, while standing on the ground
The UNGER Locking Cone ensures safer operation, since the tools lock in place and cannot drop
Most accidents with ladders are caused by wrong handling, and not their damage
Always check whether cleaning from the ground is a safe option. If not, discuss safe alternatives and corresponding costs with your client
Always insist on safe working conditions. Do not risk your life just because the client does not accept certain services!
Always choose the safest way. Ladders should not automatically be first choice simply due to convenience
Ladders become extremely unsafe under certain conditions: Rain makes the ground slippery; uneven ground or contaminations can result in tilting, or even falling
Code	Description	Size
UN23	Extension Window Pole 2 extends to 2m (OS210)	2 m
UN24	Extension Window Pole 2 extends to 3M (OS250)	3 m
UN25	Extension Window Pole 2 extends to 4m (OS260)	4 m",,Extension Window Pole 2 extends to 2m (OS210),
Unger ,Unger  Logo,Unger ,18L/28L Window Cleaning Bucket,"Available in both 18 Litre and 28 Litre 

Holds 45cm squeegee. 
Features measuring marks and 2 drains. 
Available accessories: lid, bucket barge, castors, bucket sieve.
Code	Description
UN26	18L Window Cleaning Bucket
UN26(28L)	28L Window Cleaning Bucket",,18L/28L Window Cleaning Bucket,
Unger ,Unger  Logo,Unger ,Green T Bar,"Lightweight plastic washer handle.

Water wells for increased water retention.
Fits securely to pole with Locking Cone
UNGER washers are available in a choice of materials with different features and absorbency, as well as various T-Bar designs.

Code	Description	Size
 	 	 
UN29	StripWasher UniTec T-Bar  (OE350)	35 cm
UN30	StripWasher UniTec T-Bar   (OE450)	45 cm",,Green T Bar,
Unger ,Unger  Logo,Unger ,Nifty Nabber (Litter Picker) 97cm,"The heavy duty, rugged design grabber. Code: UN33

Strong metal bar inside steel shaft for extra durability and grab power.
Powerful rubber coated claws for reliable grip.
Longer versions for clearing at a distance or height.
NiftyNabber GRABBER AND BAGGER SYSTEM

Perfect for eco-friendly waste removal, indoor and outdoors, in industrial or domestic environment.
Durable, ergonomic and reliable UNGER grabbers are also perfect for easy reach and bend-free pick up of many daily objects.",,Nifty Nabber (Litter Picker) 97cm,
Unger ,Unger  Logo,Unger ,Extention Handle (HH000),"Additional 14cm reach for cleaning glass. 

Offers additional reach for safer cleaning without ladders. 
Fits to all cone tools.
UNGER squeegees feature comfortable handles, high quality rubber and special locking mechanism for quick and easy change of the channel.",,Extention Handle (HH000),
Unger ,Unger  Logo,Unger ,Ninja Squeegee,"Complete with Ninja-channel and Soft rubber.

Ergonomic handle with 180° swivel
Handle with TriLoc mechanism for secure hold of the channel
Extruded Aircraft Aluminum T6 Channel: will not bend or break
Professional Soft Rubber
Fits securely to pole with Locking Cone",,Ninja Squeegee,
Unger ,Unger  Logo,Unger ,Optiloc 2 Section 3.m/4 m,"Telescopic pole with ErgoTec Locking Cone.

AVOID WORKING ON LADDERS

UNGER telescopic poles allow you to work safely reaching up to 10 m height, while standing on the ground
The UNGER Locking Cone ensures safer operation, since the tools lock in place and cannot drop
Most accidents with ladders are caused by wrong handling, and not their damage
Always check whether cleaning from the ground is a safe option. If not, discuss safe alternatives and corresponding costs with your client
Always insist on safe working conditions. Do not risk your life just because the client does not accept certain services!
Always choose the safest way. Ladders should not automatically be first choice simply due to convenience
Ladders become extremely unsafe under certain conditions: Rain makes the ground slippery; uneven ground or contaminations can result in tilting, or even falling
Code	Description	Size
UN48	EZ300 - OPTI LOC 2 sections - 3.00 m	3 m
UN49	EZ400 - OPTI LOC 2 sections - 4.00 m	4 m",,Optiloc 2 Section 3.m/4 m,
